,election_year,place_(zz_=_exterior),municipality_name,municipality_code,gender_code,gender_description,educational_attainment_code,age_group_description,educational_attainment_description,quantity_of_voters
1522,2010,ZZ,ROMENIA,98647,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,2
1523,2010,ZZ,ROMENIA,98647,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,2
1524,2010,ZZ,ROMENIA,98647,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,1
1525,2010,ZZ,ROMENIA,98647,1,MASCULINO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,1
1526,2010,ZZ,ROMENIA,98647,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,2
1527,2010,ZZ,ROMENIA,98647,1,MASCULINO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,1
1528,2010,ZZ,ROMENIA,98647,1,MASCULINO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
1529,2010,ZZ,ROMENIA,98647,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,2
1530,2010,ZZ,ROMENIA,98647,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,5
1531,2010,ZZ,ROMENIA,98647,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,1
1532,2010,ZZ,ROMENIA,98647,1,MASCULINO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,1
1533,2010,ZZ,ROMENIA,98647,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
1534,2010,ZZ,ROMENIA,98647,1,MASCULINO,8,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,1
1535,2010,ZZ,HUNGRIA,29238,1,FEMININO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,1
1536,2010,ZZ,HUNGRIA,29238,1,FEMININO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,1
1537,2010,ZZ,HUNGRIA,29238,1,FEMININO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,3
1538,2010,ZZ,HUNGRIA,29238,1,FEMININO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,2
1539,2010,ZZ,HUNGRIA,29238,1,FEMININO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
1540,2010,ZZ,HUNGRIA,29238,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,5
1541,2010,ZZ,HUNGRIA,29238,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,4
1542,2010,ZZ,HUNGRIA,29238,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,1
1543,2010,ZZ,HUNGRIA,29238,1,FEMININO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
1544,2010,ZZ,HUNGRIA,29238,1,FEMININO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
1545,2010,ZZ,HUNGRIA,29238,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,2
1546,2010,ZZ,HUNGRIA,29238,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,6
1547,2010,ZZ,HUNGRIA,29238,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,1
1548,2010,ZZ,HUNGRIA,29238,1,FEMININO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
1549,2010,ZZ,HUNGRIA,29238,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,1
1550,2010,ZZ,HUNGRIA,29238,1,FEMININO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,1
1551,2010,ZZ,HUNGRIA,29238,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,4
1552,2010,ZZ,HUNGRIA,29238,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,3
1553,2010,ZZ,HUNGRIA,29238,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
1554,2010,ZZ,HUNGRIA,29238,1,FEMININO,4,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
1555,2010,ZZ,HUNGRIA,29238,1,FEMININO,5,70 A 79 ANOS,ENSINO MEDIO INCOMPLETO,1
1556,2010,ZZ,HUNGRIA,29238,1,FEMININO,8,70 A 79 ANOS,SUPERIOR COMPLETO,1
1557,2010,ZZ,HUNGRIA,29238,1,FEMININO,6,SUPERIOR A 79 ANOS,ENSINO MEDIO COMPLETO,1
1558,2010,ZZ,HUNGRIA,29238,1,FEMININO,8,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,1
1559,2010,ZZ,HUNGRIA,29238,1,MASCULINO,4,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
1560,2010,ZZ,HUNGRIA,29238,1,MASCULINO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,1
1561,2010,ZZ,HUNGRIA,29238,1,MASCULINO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,2
1562,2010,ZZ,HUNGRIA,29238,1,MASCULINO,8,21 A 24 ANOS,SUPERIOR COMPLETO,1
1563,2010,ZZ,HUNGRIA,29238,1,MASCULINO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,1
1564,2010,ZZ,HUNGRIA,29238,1,MASCULINO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
1565,2010,ZZ,HUNGRIA,29238,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,4
1566,2010,ZZ,HUNGRIA,29238,1,MASCULINO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,3
1567,2010,ZZ,HUNGRIA,29238,1,MASCULINO,2,25 A 34 ANOS,LE E ESCREVE,1
1568,2010,ZZ,HUNGRIA,29238,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,10
1569,2010,ZZ,HUNGRIA,29238,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,1
1570,2010,ZZ,HUNGRIA,29238,1,MASCULINO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
1571,2010,ZZ,HUNGRIA,29238,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,2
1572,2010,ZZ,HUNGRIA,29238,1,MASCULINO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,1
1573,2010,ZZ,HUNGRIA,29238,1,MASCULINO,2,35 A 44 ANOS,LE E ESCREVE,1
1574,2010,ZZ,HUNGRIA,29238,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,8
1575,2010,ZZ,HUNGRIA,29238,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,1
1576,2010,ZZ,HUNGRIA,29238,1,MASCULINO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,1
1577,2010,ZZ,HUNGRIA,29238,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,4
1578,2010,ZZ,HUNGRIA,29238,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
1579,2010,ZZ,HUNGRIA,29238,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,3
1580,2010,ZZ,HUNGRIA,29238,1,MASCULINO,5,70 A 79 ANOS,ENSINO MEDIO INCOMPLETO,1
1581,2010,ZZ,HUNGRIA,29238,1,MASCULINO,8,70 A 79 ANOS,SUPERIOR COMPLETO,1
1582,2010,ZZ,HUNGRIA,29238,1,MASCULINO,5,SUPERIOR A 79 ANOS,ENSINO MEDIO INCOMPLETO,1
1583,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,16 ANOS,ENSINO MEDIO INCOMPLETO,1
1584,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,17 ANOS,ENSINO MEDIO INCOMPLETO,1
1585,2010,ZZ,ARGENTINA,11142,1,FEMININO,4,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
1586,2010,ZZ,ARGENTINA,11142,1,FEMININO,3,18 A 20 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
1587,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,16
1588,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,6
1589,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,10
1590,2010,ZZ,ARGENTINA,11142,1,FEMININO,2,18 A 20 ANOS,LE E ESCREVE,1
1591,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,18 A 20 ANOS,SUPERIOR INCOMPLETO,15
1592,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,18 A 20 ANOS,SUPERIOR INCOMPLETO,4
1593,2010,ZZ,ARGENTINA,11142,1,FEMININO,4,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
1594,2010,ZZ,ARGENTINA,11142,1,FEMININO,3,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
1595,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,15
1596,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,55
1597,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,10
1598,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,13
1599,2010,ZZ,ARGENTINA,11142,1,FEMININO,8,21 A 24 ANOS,SUPERIOR COMPLETO,12
1600,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,19
1601,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,51
1602,2010,ZZ,ARGENTINA,11142,1,FEMININO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,26
1603,2010,ZZ,ARGENTINA,11142,1,FEMININO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
1604,2010,ZZ,ARGENTINA,11142,1,FEMININO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,27
1605,2010,ZZ,ARGENTINA,11142,1,FEMININO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,6
1606,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,154
1607,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,56
1608,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,13
1609,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,36
1610,2010,ZZ,ARGENTINA,11142,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,185
1611,2010,ZZ,ARGENTINA,11142,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,51
1612,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,136
1613,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,43
1614,2010,ZZ,ARGENTINA,11142,1,FEMININO,1,35 A 44 ANOS,ANALFABETO,1
1615,2010,ZZ,ARGENTINA,11142,1,FEMININO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,49
1616,2010,ZZ,ARGENTINA,11142,1,FEMININO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,5
1617,2010,ZZ,ARGENTINA,11142,1,FEMININO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,23
1618,2010,ZZ,ARGENTINA,11142,1,FEMININO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,7
1619,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,179
1620,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,39
1621,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,42
1622,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,7
1623,2010,ZZ,ARGENTINA,11142,1,FEMININO,2,35 A 44 ANOS,LE E ESCREVE,1
1624,2010,ZZ,ARGENTINA,11142,1,FEMININO,2,35 A 44 ANOS,LE E ESCREVE,2
1625,2010,ZZ,ARGENTINA,11142,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,219
1626,2010,ZZ,ARGENTINA,11142,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,42
1627,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,14
1628,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,45
1629,2010,ZZ,ARGENTINA,11142,1,FEMININO,1,45 A 59 ANOS,ANALFABETO,1
1630,2010,ZZ,ARGENTINA,11142,1,FEMININO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,15
1631,2010,ZZ,ARGENTINA,11142,1,FEMININO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,46
1632,2010,ZZ,ARGENTINA,11142,1,FEMININO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,24
1633,2010,ZZ,ARGENTINA,11142,1,FEMININO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,8
1634,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,158
1635,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,44
1636,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,12
1637,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,30
1638,2010,ZZ,ARGENTINA,11142,1,FEMININO,2,45 A 59 ANOS,LE E ESCREVE,2
1639,2010,ZZ,ARGENTINA,11142,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,214
1640,2010,ZZ,ARGENTINA,11142,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,58
1641,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,12
1642,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,56
1643,2010,ZZ,ARGENTINA,11142,1,FEMININO,4,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,15
1644,2010,ZZ,ARGENTINA,11142,1,FEMININO,3,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,3
1645,2010,ZZ,ARGENTINA,11142,1,FEMININO,3,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,8
1646,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,43
1647,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,5
1648,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,60 A 69 ANOS,ENSINO MEDIO INCOMPLETO,10
1649,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,60 A 69 ANOS,ENSINO MEDIO INCOMPLETO,3
1650,2010,ZZ,ARGENTINA,11142,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,11
1651,2010,ZZ,ARGENTINA,11142,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,52
1652,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,13
1653,2010,ZZ,ARGENTINA,11142,1,FEMININO,4,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
1654,2010,ZZ,ARGENTINA,11142,1,FEMININO,4,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
1655,2010,ZZ,ARGENTINA,11142,1,FEMININO,3,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
1656,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,13
1657,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,2
1658,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,70 A 79 ANOS,ENSINO MEDIO INCOMPLETO,5
1659,2010,ZZ,ARGENTINA,11142,1,FEMININO,8,70 A 79 ANOS,SUPERIOR COMPLETO,12
1660,2010,ZZ,ARGENTINA,11142,1,FEMININO,8,70 A 79 ANOS,SUPERIOR COMPLETO,2
1661,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,70 A 79 ANOS,SUPERIOR INCOMPLETO,1
1662,2010,ZZ,ARGENTINA,11142,1,FEMININO,3,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
1663,2010,ZZ,ARGENTINA,11142,1,FEMININO,6,SUPERIOR A 79 ANOS,ENSINO MEDIO COMPLETO,4
1664,2010,ZZ,ARGENTINA,11142,1,FEMININO,5,SUPERIOR A 79 ANOS,ENSINO MEDIO INCOMPLETO,1
1665,2010,ZZ,ARGENTINA,11142,1,FEMININO,8,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,3
1666,2010,ZZ,ARGENTINA,11142,1,FEMININO,7,SUPERIOR A 79 ANOS,SUPERIOR INCOMPLETO,2
1667,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,17 ANOS,ENSINO MEDIO INCOMPLETO,3
1668,2010,ZZ,ARGENTINA,11142,1,MASCULINO,8,17 ANOS,SUPERIOR COMPLETO,1
1669,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
1670,2010,ZZ,ARGENTINA,11142,1,MASCULINO,3,18 A 20 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
1671,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,14
1672,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,4
1673,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,27
1674,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,5
1675,2010,ZZ,ARGENTINA,11142,1,MASCULINO,7,18 A 20 ANOS,SUPERIOR INCOMPLETO,2
1676,2010,ZZ,ARGENTINA,11142,1,MASCULINO,7,18 A 20 ANOS,SUPERIOR INCOMPLETO,25
1677,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
1678,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,6
1679,2010,ZZ,ARGENTINA,11142,1,MASCULINO,3,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
1680,2010,ZZ,ARGENTINA,11142,1,MASCULINO,3,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,4
1681,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,10
1682,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,50
1683,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,10
1684,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,29
1685,2010,ZZ,ARGENTINA,11142,1,MASCULINO,2,21 A 24 ANOS,LE E ESCREVE,1
1686,2010,ZZ,ARGENTINA,11142,1,MASCULINO,8,21 A 24 ANOS,SUPERIOR COMPLETO,1
1687,2010,ZZ,ARGENTINA,11142,1,MASCULINO,8,21 A 24 ANOS,SUPERIOR COMPLETO,7
1688,2010,ZZ,ARGENTINA,11142,1,MASCULINO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,42
1689,2010,ZZ,ARGENTINA,11142,1,MASCULINO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,8
1690,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,10
1691,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,19
1692,2010,ZZ,ARGENTINA,11142,1,MASCULINO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,16
1693,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,127
1694,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,33
1695,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,32
1696,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,5
1697,2010,ZZ,ARGENTINA,11142,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,117
1698,2010,ZZ,ARGENTINA,11142,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,32
1699,2010,ZZ,ARGENTINA,11142,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,116
1700,2010,ZZ,ARGENTINA,11142,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,21
1701,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,12
1702,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,7
1703,2010,ZZ,ARGENTINA,11142,1,MASCULINO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,13
1704,2010,ZZ,ARGENTINA,11142,1,MASCULINO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,3
1705,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,13
1706,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,55
1707,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,19
1708,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,5
1709,2010,ZZ,ARGENTINA,11142,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,12
1710,2010,ZZ,ARGENTINA,11142,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,91
1711,2010,ZZ,ARGENTINA,11142,1,MASCULINO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,16
1712,2010,ZZ,ARGENTINA,11142,1,MASCULINO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,5
1713,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,10
1714,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,8
1715,2010,ZZ,ARGENTINA,11142,1,MASCULINO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
1716,2010,ZZ,ARGENTINA,11142,1,MASCULINO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,5
1717,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,14
1718,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,38
1719,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,10
1720,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,3
1721,2010,ZZ,ARGENTINA,11142,1,MASCULINO,2,45 A 59 ANOS,LE E ESCREVE,1
1722,2010,ZZ,ARGENTINA,11142,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,23
1723,2010,ZZ,ARGENTINA,11142,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,91
1724,2010,ZZ,ARGENTINA,11142,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,16
1725,2010,ZZ,ARGENTINA,11142,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,6
1726,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
1727,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,7
1728,2010,ZZ,ARGENTINA,11142,1,MASCULINO,3,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
1729,2010,ZZ,ARGENTINA,11142,1,MASCULINO,3,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
1730,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,12
1731,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,2
1732,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,60 A 69 ANOS,ENSINO MEDIO INCOMPLETO,2
1733,2010,ZZ,ARGENTINA,11142,1,MASCULINO,5,60 A 69 ANOS,ENSINO MEDIO INCOMPLETO,2
1734,2010,ZZ,ARGENTINA,11142,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,15
1735,2010,ZZ,ARGENTINA,11142,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,6
1736,2010,ZZ,ARGENTINA,11142,1,MASCULINO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,3
1737,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
1738,2010,ZZ,ARGENTINA,11142,1,MASCULINO,4,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
1739,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,1
1740,2010,ZZ,ARGENTINA,11142,1,MASCULINO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,5
