Election Year,Election Round,Place (ZZ = Exterior),Municipality Code,Municipality Name,Office,Party Number,Party Initials,Party Name,Number of Votes
2014,2,ZZ,30708,TUNIS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,21
2014,2,ZZ,29599,COPENHAGUE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,209
2014,2,ZZ,30325,PORT OF SPAIN,Presidente,45,PSDB,Partido da Social Democracia Brasileira,7
2014,2,ZZ,30422,RIADE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,15
2014,2,ZZ,30147,MONTEVIDÉU,Presidente,45,PSDB,Partido da Social Democracia Brasileira,583
2014,2,ZZ,29572,COCHABAMBA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,88
2014,2,ZZ,30600,TEGUCIGALPA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,70
2014,2,ZZ,30473,SANTA CRUZ DE LA SIERRA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,781
2014,2,ZZ,30163,MOSCOU,Presidente,45,PSDB,Partido da Social Democracia Brasileira,21
2014,2,ZZ,30120,MILÃO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2728
2014,2,ZZ,30392,QUITO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,224
2014,2,ZZ,30228,NOVA YORK,Presidente,45,PSDB,Partido da Social Democracia Brasileira,7056
2014,2,ZZ,29777,HAVANA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,13
2014,2,ZZ,30961,FARO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,202
2014,2,ZZ,30074,MANÁGUA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,31
2014,2,ZZ,30414,RAMALLAH,Presidente,45,PSDB,Partido da Social Democracia Brasileira,69
2014,2,ZZ,39306,ISTAMBUL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,28
2014,2,ZZ,30368,PRAIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,10
2014,2,ZZ,29351,BARCELONA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,531
2014,2,ZZ,29998,LUANDA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,62
2014,2,ZZ,29564,CIUDAD GUAYANA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,58
2014,2,ZZ,30520,SÃO SALVADOR,Presidente,45,PSDB,Partido da Social Democracia Brasileira,70
2014,2,ZZ,29785,HELSINQUE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,155
2014,2,ZZ,39063,VANCOUVER,Presidente,45,PSDB,Partido da Social Democracia Brasileira,735
2014,2,ZZ,29602,CÓRDOBA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,108
2014,2,ZZ,30805,WELLINGTON,Presidente,45,PSDB,Partido da Social Democracia Brasileira,46
2014,2,ZZ,29467,BUENOS AIRES,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1401
2014,2,ZZ,39020,ZAGREB,Presidente,45,PSDB,Partido da Social Democracia Brasileira,17
2014,2,ZZ,29904,LA PAZ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,128
2014,2,ZZ,29343,BANGKOK,Presidente,45,PSDB,Partido da Social Democracia Brasileira,44
2014,2,ZZ,29416,BOSTON,Presidente,45,PSDB,Partido da Social Democracia Brasileira,6532
2014,2,ZZ,29408,BOGOTÁ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,266
2014,2,ZZ,30597,TEERÃ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,14
2014,2,ZZ,29890,KUALA LUMPUR,Presidente,45,PSDB,Partido da Social Democracia Brasileira,22
2014,2,ZZ,30406,RABAT,Presidente,45,PSDB,Partido da Social Democracia Brasileira,12
2014,2,ZZ,29440,BUCARESTE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,14
2014,2,ZZ,29912,LAGOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,14
2014,2,ZZ,29505,CARACAS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,462
2014,2,ZZ,30279,PARAMARIBO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,410
2014,2,ZZ,29360,BEIRUTE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,566
2014,2,ZZ,29688,ESTOCOLMO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,440
2014,2,ZZ,29742,HAMAMATSU,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2423
2014,2,ZZ,29335,ATENAS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,268
2014,2,ZZ,39004,MENDOZA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,39
2014,2,ZZ,29718,GEORGETOWN,Presidente,45,PSDB,Partido da Social Democracia Brasileira,41
2014,2,ZZ,30236,OIZUMI-JAPA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3350
2014,2,ZZ,30481,SANTIAGO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,919
2014,2,ZZ,29874,KINSHASA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,8
2014,2,ZZ,39160,LIUBLIANA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,7
2014,2,ZZ,30341,PORTO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2852
2014,2,ZZ,29610,DACAR,Presidente,45,PSDB,Partido da Social Democracia Brasileira,24
2014,2,ZZ,29297,ANCARA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,13
2014,2,ZZ,30562,SYDNEY,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1067
2014,2,ZZ,29327,ASSUNÇÃO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,743
2014,2,ZZ,30767,VIENA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,400
2014,2,ZZ,30082,MANILA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,11
2014,2,ZZ,30490,SÃO DOMINGOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,96
2014,2,ZZ,30511,SÃO JOSÉ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,195
2014,2,ZZ,30538,SEUL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,21
2014,2,ZZ,30090,MAPUTO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,150
2014,2,ZZ,29513,CHICAGO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1168
2014,2,ZZ,30465,SALTO DEL GUAIRÁ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,149
2014,2,ZZ,30783,WASHINGTON,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3052
2014,2,ZZ,30317,PEQUIM,Presidente,45,PSDB,Partido da Social Democracia Brasileira,43
2014,2,ZZ,29580,CONCEPCIÓN,Presidente,45,PSDB,Partido da Social Democracia Brasileira,13
2014,2,ZZ,30821,WINDHOEK,Presidente,45,PSDB,Partido da Social Democracia Brasileira,23
2014,2,ZZ,29700,GENEBRA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1429
2014,2,ZZ,29866,KINGSTON-JAMA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,7
2014,2,ZZ,30155,MONTREAL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1854
2014,2,ZZ,30287,PARIS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1782
2014,2,ZZ,29319,ARTIGAS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,137
2014,2,ZZ,30503,SÃO FRANCISCO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2022
2014,2,ZZ,30112,MIAMI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,7225
2014,2,ZZ,29491,CAMBERRA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,214
2014,2,ZZ,29661,DUBLIN,Presidente,45,PSDB,Partido da Social Democracia Brasileira,188
2014,2,ZZ,30457,AMSTERDÃ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1034
2014,2,ZZ,30864,ZURIQUE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2855
2014,2,ZZ,30902,HARTFORD,Presidente,45,PSDB,Partido da Social Democracia Brasileira,555
2014,2,ZZ,30724,UEDA-JAPA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,786
2014,2,ZZ,29670,ENCARNACIÓN,Presidente,45,PSDB,Partido da Social Democracia Brasileira,65
2014,2,ZZ,30180,MUNIQUE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1832
2014,2,ZZ,30198,NAGÓIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,5587
2014,2,ZZ,29394,BISSAU,Presidente,45,PSDB,Partido da Social Democracia Brasileira,19
2014,2,ZZ,29807,HOUSTON,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1912
2014,2,ZZ,29840,JACARTA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,17
2014,2,ZZ,29653,DOHA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,142
2014,2,ZZ,30449,ROMA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1524
2014,2,ZZ,30570,TAIPÉ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,101
2014,2,ZZ,29696,FRANKFURT,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1247
2014,2,ZZ,30252,OTTAWA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,400
