Election Year,Election Round,Place (ZZ = Exterior),Municipality Code,Municipality Name,Office,Party Number,Party Initials,Party Name,Number of Votes
2018,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,17,PSL,Partido Social Liberal,263
2018,1,ZZ,30481,SANTIAGO,Presidente,17,PSL,Partido Social Liberal,758
2018,1,ZZ,30260,PANAMÁ-PAN,Presidente,17,PSL,Partido Social Liberal,389
2018,1,ZZ,39063,VANCOUVER,Presidente,51,PATRI,Patriota,1
2018,1,ZZ,30066,MADRI,Presidente,51,PATRI,Patriota,22
2018,2,ZZ,29599,COPENHAGUE-DINA,Presidente,17,PSL,Partido Social Liberal,190
2018,2,ZZ,39102,MASCATE,Presidente,17,PSL,Partido Social Liberal,32
2018,2,ZZ,29980,LOS ANGELES,Presidente,17,PSL,Partido Social Liberal,1846
2018,2,ZZ,29700,GENEBRA,Presidente,17,PSL,Partido Social Liberal,1846
2018,1,ZZ,29580,CONCEPCIÓN,Presidente,17,PSL,Partido Social Liberal,34
2018,1,ZZ,30570,TAIPÉ,Presidente,51,PATRI,Patriota,8
2018,1,ZZ,30155,MONTREAL,Presidente,17,PSL,Partido Social Liberal,1481
2018,1,ZZ,30287,PARIS,Presidente,51,PATRI,Patriota,10
2018,1,ZZ,30538,SEUL,Presidente,18,REDE,Rede Sustentabilidade,2
2018,1,ZZ,30708,TUNIS,Presidente,18,REDE,Rede Sustentabilidade,1
2018,1,ZZ,29599,COPENHAGUE-DINA,Presidente,18,REDE,Rede Sustentabilidade,31
2018,2,ZZ,29289,AMÃ,Presidente,17,PSL,Partido Social Liberal,119
2018,1,ZZ,99317,TALIN,Presidente,17,PSL,Partido Social Liberal,7
2018,2,ZZ,30600,TEGUCIGALPA,Presidente,17,PSL,Partido Social Liberal,52
2018,2,ZZ,29564,CIUDAD GUAYANA,Presidente,17,PSL,Partido Social Liberal,32
2018,1,ZZ,30570,TAIPÉ,Presidente,17,PSL,Partido Social Liberal,128
2018,1,ZZ,30376,PRETÓRIA,Presidente,17,PSL,Partido Social Liberal,177
2018,2,ZZ,30120,MILÃO,Presidente,17,PSL,Partido Social Liberal,2851
2018,1,ZZ,29327,ASSUNÇÃO,Presidente,18,REDE,Rede Sustentabilidade,18
2018,1,ZZ,30147,MONTEVIDÉU,Presidente,18,REDE,Rede Sustentabilidade,35
2018,2,ZZ,29955,LISBOA,Presidente,17,PSL,Partido Social Liberal,4475
2018,2,ZZ,39063,VANCOUVER,Presidente,17,PSL,Partido Social Liberal,1286
2018,1,ZZ,39322,NICOSIA,Presidente,18,REDE,Rede Sustentabilidade,1
2018,1,ZZ,39004,MENDOZA,Presidente,18,REDE,Rede Sustentabilidade,4
2018,1,ZZ,29360,BEIRUTE,Presidente,18,REDE,Rede Sustentabilidade,23
2018,2,ZZ,30066,MADRI,Presidente,17,PSL,Partido Social Liberal,2109
2018,2,ZZ,29580,CONCEPCIÓN,Presidente,17,PSL,Partido Social Liberal,40
2018,1,ZZ,29912,LAGOS,Presidente,18,REDE,Rede Sustentabilidade,2
2018,1,ZZ,30406,RABAT,Presidente,18,REDE,Rede Sustentabilidade,2
2018,2,ZZ,30740,VARSÓVIA,Presidente,17,PSL,Partido Social Liberal,38
2018,2,ZZ,29491,CAMBERRA,Presidente,17,PSL,Partido Social Liberal,539
2018,2,ZZ,30422,RIADE,Presidente,17,PSL,Partido Social Liberal,22
2018,2,ZZ,30210,NOVA DELHI,Presidente,17,PSL,Partido Social Liberal,16
2018,1,ZZ,30961,FARO,Presidente,18,REDE,Rede Sustentabilidade,19
2018,2,ZZ,29858,KIEV,Presidente,17,PSL,Partido Social Liberal,17
2018,2,ZZ,29998,LUANDA,Presidente,17,PSL,Partido Social Liberal,91
2018,1,ZZ,98000,GUATEMALA,Presidente,18,REDE,Rede Sustentabilidade,2
2018,1,ZZ,30228,NOVA YORK,Presidente,51,PATRI,Patriota,30
2018,1,ZZ,30279,PARAMARIBO,Presidente,51,PATRI,Patriota,3
2018,1,ZZ,30627,TÓQUIO,Presidente,51,PATRI,Patriota,144
2018,1,ZZ,29475,CAIENA,Presidente,51,PATRI,Patriota,41
2018,1,ZZ,29432,BRUXELAS,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2018,1,ZZ,29548,SINGAPURA-SING,Presidente,51,PATRI,Patriota,1
2018,1,ZZ,30120,MILÃO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,11
2018,1,ZZ,30562,SYDNEY,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
2018,1,ZZ,30066,MADRI,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,10
2018,1,ZZ,30090,MAPUTO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2018,1,ZZ,30406,RABAT,Presidente,51,PATRI,Patriota,1
2018,1,ZZ,30260,PANAMÁ-PAN,Presidente,51,PATRI,Patriota,5
2018,1,ZZ,29335,ATENAS,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
2018,1,ZZ,39306,ISTAMBUL,Presidente,51,PATRI,Patriota,2
2018,1,ZZ,29785,HELSINQUE,Presidente,51,PATRI,Patriota,1
2018,1,ZZ,30783,WASHINGTON,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
2018,1,ZZ,30538,SEUL,Presidente,13,PT,Partido dos Trabalhadores,4
2018,1,ZZ,38962,DAR ES SALAAM,Presidente,13,PT,Partido dos Trabalhadores,5
2018,1,ZZ,29254,ABIDJÃ,Presidente,13,PT,Partido dos Trabalhadores,14
2018,1,ZZ,30627,TÓQUIO,Presidente,13,PT,Partido dos Trabalhadores,344
2018,1,ZZ,29408,BOGOTÁ,Presidente,27,DC,Democracia Cristã,1
2018,1,ZZ,30902,HARTFORD,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,29530,CIDADE DO CABO,Presidente,13,PT,Partido dos Trabalhadores,13
2018,1,ZZ,29360,BEIRUTE,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,39160,LIUBLIANA,Presidente,13,PT,Partido dos Trabalhadores,8
2018,1,ZZ,29521,CHUY,Presidente,13,PT,Partido dos Trabalhadores,2
2018,1,ZZ,30260,PANAMÁ-PAN,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,30619,TEL AVIV,Presidente,27,DC,Democracia Cristã,1
2018,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,27,DC,Democracia Cristã,1
2018,1,ZZ,29351,BARCELONA,Presidente,13,PT,Partido dos Trabalhadores,282
2018,1,ZZ,99287,LUSACA,Presidente,13,PT,Partido dos Trabalhadores,3
2018,1,ZZ,30260,PANAMÁ-PAN,Presidente,13,PT,Partido dos Trabalhadores,29
2018,1,ZZ,29840,JACARTA,Presidente,13,PT,Partido dos Trabalhadores,3
2018,2,ZZ,29904,LA PAZ,Presidente,13,PT,Partido dos Trabalhadores,69
2018,2,ZZ,30708,TUNIS,Presidente,13,PT,Partido dos Trabalhadores,9
2018,2,ZZ,29343,BANGKOK,Presidente,13,PT,Partido dos Trabalhadores,21
2018,2,ZZ,39080,ATLANTA,Presidente,13,PT,Partido dos Trabalhadores,393
2018,2,ZZ,29254,ABIDJÃ,Presidente,13,PT,Partido dos Trabalhadores,17
2018,2,ZZ,29874,KINSHASA,Presidente,13,PT,Partido dos Trabalhadores,6
2018,1,ZZ,29173,KATMANDU,Presidente,13,PT,Partido dos Trabalhadores,8
2018,1,ZZ,30350,PRAGA,Presidente,13,PT,Partido dos Trabalhadores,27
2018,1,ZZ,29556,CIUDAD DEL ESTE,Presidente,13,PT,Partido dos Trabalhadores,126
2018,1,ZZ,29270,ACCRA-GANA,Presidente,13,PT,Partido dos Trabalhadores,2
2018,1,ZZ,29467,BUENOS AIRES,Presidente,13,PT,Partido dos Trabalhadores,797
2018,2,ZZ,29718,GEORGETOWN,Presidente,13,PT,Partido dos Trabalhadores,8
2018,2,ZZ,39160,LIUBLIANA,Presidente,13,PT,Partido dos Trabalhadores,15
2018,2,ZZ,29610,DACAR,Presidente,13,PT,Partido dos Trabalhadores,24
2018,2,ZZ,29564,CIUDAD GUAYANA,Presidente,13,PT,Partido dos Trabalhadores,4
2018,2,ZZ,29955,LISBOA,Presidente,13,PT,Partido dos Trabalhadores,2473
2018,1,ZZ,30155,MONTREAL,Presidente,13,PT,Partido dos Trabalhadores,406
2018,2,ZZ,39004,MENDOZA,Presidente,13,PT,Partido dos Trabalhadores,36
2018,1,ZZ,30783,WASHINGTON,Presidente,13,PT,Partido dos Trabalhadores,274
2018,1,ZZ,98000,GUATEMALA,Presidente,13,PT,Partido dos Trabalhadores,12
2018,2,ZZ,29378,BELGRADO,Presidente,13,PT,Partido dos Trabalhadores,16
2018,2,ZZ,29840,JACARTA,Presidente,13,PT,Partido dos Trabalhadores,9
2018,2,ZZ,30481,SANTIAGO,Presidente,13,PT,Partido dos Trabalhadores,431
2018,2,ZZ,29440,BUCARESTE,Presidente,13,PT,Partido dos Trabalhadores,7
2018,2,ZZ,30260,PANAMÁ-PAN,Presidente,13,PT,Partido dos Trabalhadores,90
2018,2,ZZ,29742,HAMAMATSU,Presidente,13,PT,Partido dos Trabalhadores,399
2018,2,ZZ,30740,VARSÓVIA,Presidente,13,PT,Partido dos Trabalhadores,39
2018,2,ZZ,29971,LONDRES,Presidente,13,PT,Partido dos Trabalhadores,3268
2018,2,ZZ,29270,ACCRA-GANA,Presidente,13,PT,Partido dos Trabalhadores,9
2018,2,ZZ,30201,NAIRÓBI,Presidente,13,PT,Partido dos Trabalhadores,19
2018,1,ZZ,29904,LA PAZ,Presidente,18,REDE,Rede Sustentabilidade,11
2018,1,ZZ,29882,KUAITE,Presidente,18,REDE,Rede Sustentabilidade,1
2018,1,ZZ,30627,TÓQUIO,Presidente,18,REDE,Rede Sustentabilidade,270
2018,1,ZZ,30198,NAGÓIA,Presidente,18,REDE,Rede Sustentabilidade,151
2018,1,ZZ,30864,ZURIQUE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,172
2018,1,ZZ,99430,KINGSTON-JAMAICA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
2018,2,ZZ,30155,MONTREAL,Presidente,13,PT,Partido dos Trabalhadores,1759
2018,2,ZZ,99317,TALIN,Presidente,13,PT,Partido dos Trabalhadores,26
2018,2,ZZ,30368,PRAIA,Presidente,13,PT,Partido dos Trabalhadores,24
2018,1,ZZ,30333,PORTO PRÍNCIPE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
2018,1,ZZ,30228,NOVA YORK,Presidente,15,MDB,Movimento Democrático Brasileiro,51
2018,1,ZZ,30120,MILÃO,Presidente,18,REDE,Rede Sustentabilidade,144
2018,1,ZZ,30619,TEL AVIV,Presidente,18,REDE,Rede Sustentabilidade,13
2018,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,17
2018,1,ZZ,29262,ABU DHABI,Presidente,54,PPL,Partido Pátria Livre,2
2018,1,ZZ,29491,CAMBERRA,Presidente,18,REDE,Rede Sustentabilidade,36
2018,1,ZZ,30562,SYDNEY,Presidente,15,MDB,Movimento Democrático Brasileiro,10
2018,1,ZZ,30562,SYDNEY,Presidente,54,PPL,Partido Pátria Livre,2
2018,1,ZZ,30392,QUITO,Presidente,18,REDE,Rede Sustentabilidade,1
2018,1,ZZ,29670,ENCARNACIÓN,Presidente,45,PSDB,Partido da Social Democracia Brasileira,4
2018,1,ZZ,29580,CONCEPCIÓN,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3
2018,1,ZZ,29416,BOSTON,Presidente,45,PSDB,Partido da Social Democracia Brasileira,182
2018,1,ZZ,29351,BARCELONA,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,30740,VARSÓVIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,5
2018,1,ZZ,30490,SÃO DOMINGOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,6
2018,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,30767,VIENA,Presidente,18,REDE,Rede Sustentabilidade,56
2018,1,ZZ,30570,TAIPÉ,Presidente,18,REDE,Rede Sustentabilidade,15
2018,1,ZZ,30376,PRETÓRIA,Presidente,18,REDE,Rede Sustentabilidade,7
2018,1,ZZ,29297,ANCARA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
2018,1,ZZ,29386,BERLIM,Presidente,15,MDB,Movimento Democrático Brasileiro,15
2018,1,ZZ,30260,PANAMÁ-PAN,Presidente,15,MDB,Movimento Democrático Brasileiro,4
2018,1,ZZ,39306,ISTAMBUL,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,30767,VIENA,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,30767,VIENA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,42
2018,1,ZZ,29416,BOSTON,Presidente,15,MDB,Movimento Democrático Brasileiro,41
2018,1,ZZ,30570,TAIPÉ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,23
2018,1,ZZ,29467,BUENOS AIRES,Presidente,15,MDB,Movimento Democrático Brasileiro,20
2018,1,ZZ,30368,PRAIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
2018,1,ZZ,99317,TALIN,Presidente,15,MDB,Movimento Democrático Brasileiro,1
2018,1,ZZ,30465,SALTO DEL GUAIRÁ,Presidente,15,MDB,Movimento Democrático Brasileiro,1
2018,1,ZZ,29807,HOUSTON,Presidente,18,REDE,Rede Sustentabilidade,38
2018,1,ZZ,29980,LOS ANGELES,Presidente,18,REDE,Rede Sustentabilidade,64
2018,1,ZZ,29475,CAIENA,Presidente,18,REDE,Rede Sustentabilidade,73
2018,1,ZZ,29564,CIUDAD GUAYANA,Presidente,18,REDE,Rede Sustentabilidade,1
2018,1,ZZ,29262,ABU DHABI,Presidente,18,REDE,Rede Sustentabilidade,10
2018,1,ZZ,30708,TUNIS,Presidente,30,NOVO,Partido Novo,1
2018,1,ZZ,29343,BANGKOK,Presidente,30,NOVO,Partido Novo,1
2018,1,ZZ,30902,HARTFORD,Presidente,30,NOVO,Partido Novo,67
2018,1,ZZ,29947,LIMA,Presidente,30,NOVO,Partido Novo,45
2018,1,ZZ,29505,CARACAS,Presidente,30,NOVO,Partido Novo,13
2018,1,ZZ,29874,KINSHASA,Presidente,30,NOVO,Partido Novo,2
2018,1,ZZ,30228,NOVA YORK,Presidente,13,PT,Partido dos Trabalhadores,660
2018,1,ZZ,30279,PARAMARIBO,Presidente,13,PT,Partido dos Trabalhadores,64
2018,1,ZZ,30902,HARTFORD,Presidente,13,PT,Partido dos Trabalhadores,61
2018,1,ZZ,30848,XANGAI,Presidente,13,PT,Partido dos Trabalhadores,7
2018,1,ZZ,29432,BRUXELAS,Presidente,13,PT,Partido dos Trabalhadores,256
2018,1,ZZ,30848,XANGAI,Presidente,30,NOVO,Partido Novo,17
2018,1,ZZ,30198,NAGÓIA,Presidente,30,NOVO,Partido Novo,485
2018,1,ZZ,30244,OSLO,Presidente,18,REDE,Rede Sustentabilidade,35
2018,1,ZZ,39063,VANCOUVER,Presidente,18,REDE,Rede Sustentabilidade,45
2018,1,ZZ,29718,GEORGETOWN,Presidente,13,PT,Partido dos Trabalhadores,10
2018,1,ZZ,30350,PRAGA,Presidente,18,REDE,Rede Sustentabilidade,11
2018,1,ZZ,99180,NASSAU,Presidente,18,REDE,Rede Sustentabilidade,3
2018,1,ZZ,29742,HAMAMATSU,Presidente,18,REDE,Rede Sustentabilidade,78
2018,1,ZZ,29289,AMÃ,Presidente,30,NOVO,Partido Novo,9
2018,1,ZZ,29548,SINGAPURA-SING,Presidente,30,NOVO,Partido Novo,59
2018,1,ZZ,29610,DACAR,Presidente,30,NOVO,Partido Novo,2
2018,1,ZZ,39004,MENDOZA,Presidente,30,NOVO,Partido Novo,5
2018,1,ZZ,30635,TORONTO,Presidente,18,REDE,Rede Sustentabilidade,139
2018,1,ZZ,30120,MILÃO,Presidente,30,NOVO,Partido Novo,197
2018,1,ZZ,39020,ZAGREB,Presidente,18,REDE,Rede Sustentabilidade,1
2018,1,ZZ,29386,BERLIM,Presidente,13,PT,Partido dos Trabalhadores,558
2018,1,ZZ,39209,BRATISLAVA,Presidente,30,NOVO,Partido Novo,9
2018,1,ZZ,30619,TEL AVIV,Presidente,30,NOVO,Partido Novo,23
2018,1,ZZ,29386,BERLIM,Presidente,30,NOVO,Partido Novo,224
2018,1,ZZ,30481,SANTIAGO,Presidente,30,NOVO,Partido Novo,121
2018,1,ZZ,30511,SÃO JOSÉ,Presidente,30,NOVO,Partido Novo,30
2018,1,ZZ,29440,BUCARESTE,Presidente,30,NOVO,Partido Novo,2
2018,1,ZZ,30066,MADRI,Presidente,13,PT,Partido dos Trabalhadores,555
2018,1,ZZ,30597,TEERÃ,Presidente,30,NOVO,Partido Novo,2
2018,1,ZZ,30104,MÉXICO-MEXI,Presidente,18,REDE,Rede Sustentabilidade,17
2018,1,ZZ,29998,LUANDA,Presidente,18,REDE,Rede Sustentabilidade,7
2018,1,ZZ,30740,VARSÓVIA,Presidente,30,NOVO,Partido Novo,17
2018,1,ZZ,99180,NASSAU,Presidente,30,NOVO,Partido Novo,5
2018,1,ZZ,30821,WINDHOEK,Presidente,30,NOVO,Partido Novo,2
2018,1,ZZ,30473,STA C LA SIERRA-BOLI,Presidente,30,NOVO,Partido Novo,23
2018,1,ZZ,30457,ROTTERDÃ,Presidente,30,NOVO,Partido Novo,254
2018,1,ZZ,30163,MOSCOU,Presidente,30,NOVO,Partido Novo,2
2018,1,ZZ,30805,WELLINGTON,Presidente,30,NOVO,Partido Novo,46
2018,1,ZZ,29297,ANCARA,Presidente,30,NOVO,Partido Novo,2
2018,1,ZZ,30490,SÃO DOMINGOS,Presidente,13,PT,Partido dos Trabalhadores,37
2018,1,ZZ,29491,CAMBERRA,Presidente,13,PT,Partido dos Trabalhadores,69
2018,1,ZZ,29971,LONDRES,Presidente,30,NOVO,Partido Novo,853
2018,1,ZZ,30341,PORTO,Presidente,30,NOVO,Partido Novo,216
2018,1,ZZ,30422,RIADE,Presidente,30,NOVO,Partido Novo,1
2018,1,ZZ,30341,PORTO,Presidente,13,PT,Partido dos Trabalhadores,609
2018,1,ZZ,30465,SALTO DEL GUAIRÁ,Presidente,30,NOVO,Partido Novo,1
2018,1,ZZ,30783,WASHINGTON,Presidente,30,NOVO,Partido Novo,358
2018,1,ZZ,98000,GUATEMALA,Presidente,30,NOVO,Partido Novo,5
2018,1,ZZ,30465,SALTO DEL GUAIRÁ,Presidente,13,PT,Partido dos Trabalhadores,12
2018,1,ZZ,30287,PARIS,Presidente,30,NOVO,Partido Novo,313
2018,1,ZZ,30376,PRETÓRIA,Presidente,13,PT,Partido dos Trabalhadores,7
2018,1,ZZ,29858,KIEV,Presidente,13,PT,Partido dos Trabalhadores,3
2018,1,ZZ,29572,COCHABAMBA,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,30279,PARAMARIBO,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2018,1,ZZ,39080,ATLANTA,Presidente,50,PSOL,Partido Socialismo e Liberdade,5
2018,1,ZZ,29360,BEIRUTE,Presidente,54,PPL,Partido Pátria Livre,3
2018,1,ZZ,30180,MUNIQUE,Presidente,54,PPL,Partido Pátria Livre,9
2018,2,ZZ,30198,NAGÓIA,Presidente,13,PT,Partido dos Trabalhadores,912
2018,1,ZZ,29793,HONG KONG-HONG,Presidente,54,PPL,Partido Pátria Livre,3
2018,1,ZZ,29670,ENCARNACIÓN,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,30147,MONTEVIDÉU,Presidente,50,PSOL,Partido Socialismo e Liberdade,5
2018,2,ZZ,30147,MONTEVIDÉU,Presidente,13,PT,Partido dos Trabalhadores,453
2018,2,ZZ,29459,BUDAPESTE,Presidente,13,PT,Partido dos Trabalhadores,54
2018,2,ZZ,29645,DÍLI,Presidente,13,PT,Partido dos Trabalhadores,11
2018,1,ZZ,30503,SÃO FRANCISCO,Presidente,50,PSOL,Partido Socialismo e Liberdade,26
2018,2,ZZ,30562,SYDNEY,Presidente,13,PT,Partido dos Trabalhadores,718
2018,2,ZZ,29521,CHUY,Presidente,13,PT,Partido dos Trabalhadores,4
2018,2,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,13,PT,Partido dos Trabalhadores,62
2018,1,ZZ,29491,CAMBERRA,Presidente,50,PSOL,Partido Socialismo e Liberdade,7
2018,2,ZZ,30449,ROMA,Presidente,13,PT,Partido dos Trabalhadores,1296
2018,1,ZZ,39306,ISTAMBUL,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2018,1,ZZ,30341,PORTO,Presidente,50,PSOL,Partido Socialismo e Liberdade,37
2018,1,ZZ,30210,NOVA DELHI,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2018,1,ZZ,29971,LONDRES,Presidente,50,PSOL,Partido Socialismo e Liberdade,84
2018,1,ZZ,30767,VIENA,Presidente,50,PSOL,Partido Socialismo e Liberdade,16
2018,1,ZZ,29408,BOGOTÁ,Presidente,13,PT,Partido dos Trabalhadores,52
2018,1,ZZ,29777,HAVANA,Presidente,13,PT,Partido dos Trabalhadores,13
2018,1,ZZ,39080,ATLANTA,Presidente,13,PT,Partido dos Trabalhadores,133
2018,1,ZZ,30112,MIAMI,Presidente,13,PT,Partido dos Trabalhadores,344
2018,1,ZZ,29874,KINSHASA,Presidente,13,PT,Partido dos Trabalhadores,4
2018,1,ZZ,29807,HOUSTON,Presidente,45,PSDB,Partido da Social Democracia Brasileira,126
2018,2,ZZ,30767,VIENA,Presidente,13,PT,Partido dos Trabalhadores,466
2018,2,ZZ,30287,PARIS,Presidente,13,PT,Partido dos Trabalhadores,2953
2018,2,ZZ,30570,TAIPÉ,Presidente,13,PT,Partido dos Trabalhadores,38
2018,2,ZZ,29858,KIEV,Presidente,13,PT,Partido dos Trabalhadores,7
2018,1,ZZ,29548,SINGAPURA-SING,Presidente,13,PT,Partido dos Trabalhadores,6
2018,1,ZZ,29572,COCHABAMBA,Presidente,13,PT,Partido dos Trabalhadores,14
2018,1,ZZ,29394,BISSAU,Presidente,13,PT,Partido dos Trabalhadores,11
2018,1,ZZ,29610,DACAR,Presidente,13,PT,Partido dos Trabalhadores,18
2018,1,ZZ,29327,ASSUNÇÃO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,44
2018,1,ZZ,30600,TEGUCIGALPA,Presidente,13,PT,Partido dos Trabalhadores,6
2018,1,ZZ,29262,ABU DHABI,Presidente,13,PT,Partido dos Trabalhadores,46
2018,1,ZZ,29564,CIUDAD GUAYANA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,5
2018,2,ZZ,30708,TUNIS,Presidente,17,PSL,Partido Social Liberal,14
2018,2,ZZ,30228,NOVA YORK,Presidente,17,PSL,Partido Social Liberal,6811
2018,2,ZZ,29319,ARTIGAS,Presidente,17,PSL,Partido Social Liberal,319
2018,2,ZZ,38962,DAR ES SALAAM,Presidente,17,PSL,Partido Social Liberal,6
2018,2,ZZ,39080,ATLANTA,Presidente,17,PSL,Partido Social Liberal,2906
2018,2,ZZ,30112,MIAMI,Presidente,17,PSL,Partido Social Liberal,10441
2018,2,ZZ,30864,ZURIQUE,Presidente,17,PSL,Partido Social Liberal,2948
2018,1,ZZ,29807,HOUSTON,Presidente,15,MDB,Movimento Democrático Brasileiro,14
2018,1,ZZ,30279,PARAMARIBO,Presidente,15,MDB,Movimento Democrático Brasileiro,10
2018,1,ZZ,39080,ATLANTA,Presidente,15,MDB,Movimento Democrático Brasileiro,17
2018,1,ZZ,39102,MASCATE,Presidente,15,MDB,Movimento Democrático Brasileiro,1
2018,1,ZZ,29475,CAIENA,Presidente,15,MDB,Movimento Democrático Brasileiro,18
2018,1,ZZ,30414,RAMALLAH-PALE,Presidente,13,PT,Partido dos Trabalhadores,481
2018,1,ZZ,39004,MENDOZA,Presidente,13,PT,Partido dos Trabalhadores,18
2018,1,ZZ,29912,LAGOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,4
2018,1,ZZ,30090,MAPUTO,Presidente,13,PT,Partido dos Trabalhadores,51
2018,2,ZZ,30333,PORTO PRÍNCIPE,Presidente,17,PSL,Partido Social Liberal,17
2018,2,ZZ,29262,ABU DHABI,Presidente,17,PSL,Partido Social Liberal,539
2018,1,ZZ,39306,ISTAMBUL,Presidente,13,PT,Partido dos Trabalhadores,10
2018,1,ZZ,30635,TORONTO,Presidente,13,PT,Partido dos Trabalhadores,415
2018,1,ZZ,29262,ABU DHABI,Presidente,15,MDB,Movimento Democrático Brasileiro,4
2018,2,ZZ,39322,NICOSIA,Presidente,17,PSL,Partido Social Liberal,13
2018,2,ZZ,39004,MENDOZA,Presidente,17,PSL,Partido Social Liberal,68
2018,1,ZZ,99180,NASSAU,Presidente,13,PT,Partido dos Trabalhadores,1
2018,1,ZZ,30740,VARSÓVIA,Presidente,13,PT,Partido dos Trabalhadores,9
2018,1,ZZ,30210,NOVA DELHI,Presidente,13,PT,Partido dos Trabalhadores,8
2018,1,ZZ,30635,TORONTO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,159
2018,1,ZZ,30163,MOSCOU,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
2018,1,ZZ,30392,QUITO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,14
2018,1,ZZ,29351,BARCELONA,Presidente,15,MDB,Movimento Democrático Brasileiro,10
2018,2,ZZ,29386,BERLIM,Presidente,17,PSL,Partido Social Liberal,768
2018,1,ZZ,30287,PARIS,Presidente,13,PT,Partido dos Trabalhadores,1155
2018,2,ZZ,30090,MAPUTO,Presidente,17,PSL,Partido Social Liberal,179
2018,2,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,17,PSL,Partido Social Liberal,184
2018,2,ZZ,30449,ROMA,Presidente,17,PSL,Partido Social Liberal,1755
2018,2,ZZ,99287,LUSACA,Presidente,17,PSL,Partido Social Liberal,15
2018,1,ZZ,29653,DOHA,Presidente,13,PT,Partido dos Trabalhadores,17
2018,1,ZZ,30570,TAIPÉ,Presidente,13,PT,Partido dos Trabalhadores,9
2018,1,ZZ,30961,FARO,Presidente,15,MDB,Movimento Democrático Brasileiro,3
2018,1,ZZ,29513,CHICAGO,Presidente,15,MDB,Movimento Democrático Brasileiro,13
2018,2,ZZ,29513,CHICAGO,Presidente,17,PSL,Partido Social Liberal,1216
2018,1,ZZ,99317,TALIN,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
2018,1,ZZ,30805,WELLINGTON,Presidente,15,MDB,Movimento Democrático Brasileiro,1
2018,2,ZZ,29416,BOSTON,Presidente,17,PSL,Partido Social Liberal,11786
2018,2,ZZ,30520,SÃO SALVADOR,Presidente,17,PSL,Partido Social Liberal,60
2018,1,ZZ,29785,HELSINQUE,Presidente,15,MDB,Movimento Democrático Brasileiro,1
2018,2,ZZ,30341,PORTO,Presidente,17,PSL,Partido Social Liberal,3151
2018,1,ZZ,30538,SEUL,Presidente,12,PDT,Partido Democrático Trabalhista,21
2018,1,ZZ,29343,BANGKOK,Presidente,12,PDT,Partido Democrático Trabalhista,10
2018,1,ZZ,29947,LIMA,Presidente,12,PDT,Partido Democrático Trabalhista,91
2018,1,ZZ,30848,XANGAI,Presidente,12,PDT,Partido Democrático Trabalhista,16
2018,1,ZZ,29874,KINSHASA,Presidente,12,PDT,Partido Democrático Trabalhista,1
2018,1,ZZ,98000,GUATEMALA,Presidente,15,MDB,Movimento Democrático Brasileiro,1
2018,2,ZZ,30325,PORT OF SPAIN,Presidente,17,PSL,Partido Social Liberal,27
