Election Year,Place (ZZ = Exterior),Municipality Code,Municipality Name,Gender Code,Gender Description,Marital Status Code,Marital Status Description,Age Group Code,Age Group Description,Educational Attainment Code,Educational Attainment Description,Quantity of Voters
ANO_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,CD_GENERO,DS_GENERO,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL,CD_FAIXA_ETARIA,DS_FAIXA_ETARIA,CD_GRAU_ESCOLARIDADE,DS_GRAU_ESCOLARIDADE,QT_ELEITORES_PERFIL
1998,ZZ,29033,IRLANDA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,31
1998,ZZ,98540,CHINA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,55
1998,ZZ,29076,HONDURAS,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,53
1998,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,6244
1998,ZZ,98221,SIRIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,12
1998,ZZ,11169,CHILE,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,295
1998,ZZ,11207,COREIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,14
1998,ZZ,11380,JAPAO,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,288
1998,ZZ,98582,COSTA DO MARFIM,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,33
1998,ZZ,98981,AUSTRALIA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,172
1998,ZZ,29211,INDONESIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,20
1998,ZZ,98361,NIGERIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,45
1998,ZZ,11185,COLOMBIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,176
1998,ZZ,29025,HONG KONG,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,80
1998,ZZ,98922,BELGICA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,273
1998,ZZ,29025,HONG KONG,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,54
1998,ZZ,98965,ANGOLA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,46
1998,ZZ,11185,COLOMBIA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,131
1998,ZZ,98981,AUSTRALIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,159
1998,ZZ,98329,PANAMA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,146
1998,ZZ,98663,BARBADOS,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,6
1998,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,97
1998,ZZ,98825,INDIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,19
