Election Year,Place (ZZ = Exterior),Municipality Code,Municipality Name,Gender Code,Gender Description,Marital Status Code,Marital Status Description,Age Group Code,Age Group Description,Educational Attainment Code,Educational Attainment Description,Quantity of Voters
2006,ZZ,98841,INGLATERRA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,19
2006,ZZ,11282,FRANÇA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,127
2006,ZZ,29181,JORDÂNIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,11
2006,ZZ,98280,REPÚBLICA DOMINICANA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,7
2006,ZZ,11363,ITÁLIA,2,MASCULINO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,2
2006,ZZ,98345,NORUEGA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,3
2006,ZZ,29238,HUNGRIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,21
2006,ZZ,29092,ZIMBABWE,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,29068,NAMÍBIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,2
2006,ZZ,11207,CORÉIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,25
2006,ZZ,98949,ÁUSTRIA,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,1
2006,ZZ,29173,IUGUSLÁVIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,98388,NICARÁGUA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,11
2006,ZZ,11509,PORTUGAL,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,472
2006,ZZ,11207,CORÉIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
2006,ZZ,29211,INDONÉSIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,2
2006,ZZ,11240,ESPANHA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,143
2006,ZZ,98507,COSTA RICA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,12
2006,ZZ,11363,ITÁLIA,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,2
2006,ZZ,98922,BÉLGICA,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,3
2006,ZZ,29092,ZIMBABWE,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,4
2006,ZZ,11428,MÉXICO,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,13
2006,ZZ,11525,SUÍÇA,2,MASCULINO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,4
2006,ZZ,11320,GUIANA FRANCESA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,12
2006,ZZ,11347,ISRAEL,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,100
2006,ZZ,98221,SÍRIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,8
2006,ZZ,11320,GUIANA FRANCESA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,18
2006,ZZ,11380,JAPÃO,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,72
2006,ZZ,98540,CHINA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
2006,ZZ,29076,HONDURAS,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,3
2006,ZZ,98329,PANAMÁ,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,22
2006,ZZ,98345,NORUEGA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,19
2006,ZZ,98086,EGITO,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
2006,ZZ,98744,SUÉCIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,45
2006,ZZ,11800,BOLÍVIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,90
2006,ZZ,98205,TAILÂNDIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,9
2006,ZZ,98248,SENEGAL,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,7
2006,ZZ,98361,NIGÉRIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,17
2006,ZZ,11401,LÍBANO,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,138
2006,ZZ,11800,BOLÍVIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,98
2006,ZZ,11320,GUIANA FRANCESA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
2006,ZZ,98744,SUÉCIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,181
2006,ZZ,29211,INDONÉSIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,5
2006,ZZ,98965,ANGOLA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,17
2006,ZZ,11282,FRANÇA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,384
2006,ZZ,98329,PANAMÁ,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,29181,JORDÂNIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,15
2006,ZZ,98086,EGITO,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
2006,ZZ,11541,SURINAME,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,17
2006,ZZ,98787,ÁFRICA DO SUL,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,14
2006,ZZ,98787,ÁFRICA DO SUL,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,65
2006,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,962
2006,ZZ,98868,CUBA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,8
2006,ZZ,29203,IRÃ,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,8
2006,ZZ,11525,SUÍÇA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,150
2006,ZZ,98345,NORUEGA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,1
2006,ZZ,98906,CANADÁ,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,113
2006,ZZ,98221,SÍRIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,7
2006,ZZ,2828,TAIWAN,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,6
2006,ZZ,11762,UCRÂNIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,3
2006,ZZ,11827,GRÉCIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,16
2006,ZZ,11126,ARÁBIA SAUDITA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,3
2006,ZZ,98469,EL SALVADOR,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,11487,POLÔNIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,17
2006,ZZ,98841,INGLATERRA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,74
2006,ZZ,98027,GUINÉ BISSAU,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
2006,ZZ,98647,ROMÊNIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,7
2006,ZZ,98221,SÍRIA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,1
2006,ZZ,11169,CHILE,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,54
2006,ZZ,11525,SUÍÇA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,616
2006,ZZ,98027,GUINÉ BISSAU,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,5
2006,ZZ,11428,MÉXICO,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,3
2006,ZZ,11363,ITÁLIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,319
2006,ZZ,29149,LÍBIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,4
2006,ZZ,98280,REPÚBLICA DOMINICANA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2006,ZZ,29114,MOÇAMBIQUE,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,72
2006,ZZ,11223,EQUADOR,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,39
2006,ZZ,98027,GUINÉ BISSAU,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
2006,ZZ,98485,DINAMARCA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,20
2006,ZZ,98744,SUÉCIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,18
2006,ZZ,29009,PAÍSES BAIXOS,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,13
2006,ZZ,11525,SUÍÇA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,28
2006,ZZ,98507,COSTA RICA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,30
2006,ZZ,98787,ÁFRICA DO SUL,2,MASCULINO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,2
2006,ZZ,98442,FILIPINAS,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,14
2006,ZZ,98868,CUBA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,11
2006,ZZ,98086,EGITO,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2006,ZZ,98140,TRINIDAD TOBAGO,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,2
2006,ZZ,11568,URUGUAI,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,135
2006,ZZ,98540,CHINA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,33
2006,ZZ,11169,CHILE,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,121
2006,ZZ,98868,CUBA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,29
2006,ZZ,11509,PORTUGAL,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,496
2006,ZZ,98906,CANADÁ,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,4
2006,ZZ,11487,POLÔNIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,3
2006,ZZ,98442,FILIPINAS,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,14
2006,ZZ,29190,JAMAICA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,3
2006,ZZ,11100,ALEMANHA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,1221
2006,ZZ,98981,AUSTRÁLIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,48
2006,ZZ,11584,VENEZUELA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,34
2006,ZZ,29181,JORDÂNIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,11
2006,ZZ,11304,GUIANA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,2
2006,ZZ,98760,RÚSSIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,11
2006,ZZ,11207,CORÉIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,3
2006,ZZ,98426,FINLÂNDIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
2006,ZZ,29114,MOÇAMBIQUE,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,12
2006,ZZ,98000,GUATEMALA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,3
2006,ZZ,29211,INDONÉSIA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2006,ZZ,98000,GUATEMALA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,12
2006,ZZ,11142,ARGENTINA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,12
2006,ZZ,11444,PARAGUAI,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,144
2006,ZZ,11380,JAPÃO,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,41
2006,ZZ,11444,PARAGUAI,2,MASCULINO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,66
2006,ZZ,11428,MÉXICO,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,120
2006,ZZ,98345,NORUEGA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
2006,ZZ,98620,BULGÁRIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,2
2006,ZZ,98949,ÁUSTRIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,28
2006,ZZ,11363,ITÁLIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,91
2006,ZZ,29211,INDONÉSIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,4
2006,ZZ,98248,SENEGAL,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
2006,ZZ,98248,SENEGAL,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,98582,COSTA DO MARFIM,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,3
2006,ZZ,11304,GUIANA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,2
2006,ZZ,29076,HONDURAS,2,MASCULINO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,1
2006,ZZ,11363,ITÁLIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,98
2006,ZZ,98566,CHECOSLOVÁQUIA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2006,ZZ,2828,TAIWAN,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,24
2006,ZZ,11223,EQUADOR,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,10
2006,ZZ,29165,KÊNIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
2006,ZZ,11428,MÉXICO,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
2006,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
2006,ZZ,29173,IUGUSLÁVIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,1
2006,ZZ,98086,EGITO,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,14
2006,ZZ,29165,KÊNIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,2
2006,ZZ,11541,SURINAME,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,4
2006,ZZ,98361,NIGÉRIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,18
2006,ZZ,11240,ESPANHA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,64
2006,ZZ,29092,ZIMBABWE,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
2006,ZZ,98248,SENEGAL,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,9
2006,ZZ,98701,ARGÉLIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,1
2006,ZZ,29173,IUGUSLÁVIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,3
2006,ZZ,98345,NORUEGA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,51
2006,ZZ,11827,GRÉCIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,43
2006,ZZ,98329,PANAMÁ,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,36
2006,ZZ,29203,IRÃ,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,3
2006,ZZ,2828,TAIWAN,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,10
2006,ZZ,98302,PAQUISTÃO,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,2
2006,ZZ,11142,ARGENTINA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,108
2006,ZZ,98302,PAQUISTÃO,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,3
2006,ZZ,98728,EMIRADOS ÁRABES,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,1
2006,ZZ,98248,SENEGAL,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
2006,ZZ,29114,MOÇAMBIQUE,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,13
2006,ZZ,98027,GUINÉ BISSAU,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,3
2006,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,89
2006,ZZ,98280,REPÚBLICA DOMINICANA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,6
2006,ZZ,98922,BÉLGICA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,62
2006,ZZ,11207,CORÉIA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
2006,ZZ,29165,KÊNIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2006,ZZ,98760,RÚSSIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,15
2006,ZZ,98248,SENEGAL,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,8
2006,ZZ,98760,RÚSSIA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
2006,ZZ,98507,COSTA RICA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,37
2006,ZZ,98981,AUSTRÁLIA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,7
2006,ZZ,11169,CHILE,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,92
2006,ZZ,98922,BÉLGICA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,28
2006,ZZ,29165,KÊNIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,1
2006,ZZ,98620,BULGÁRIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2006,ZZ,11401,LÍBANO,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,160
2006,ZZ,11460,PERU,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,9
2006,ZZ,98426,FINLÂNDIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,22
2006,ZZ,98841,INGLATERRA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,521
2006,ZZ,11584,VENEZUELA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,30
2006,ZZ,98442,FILIPINAS,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,8
2006,ZZ,98728,EMIRADOS ÁRABES,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,3
2006,ZZ,98825,ÍNDIA,2,MASCULINO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,1
2006,ZZ,98523,CINGAPURA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,11
2006,ZZ,11827,GRÉCIA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,3
2006,ZZ,98345,NORUEGA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,4
2006,ZZ,98124,TUNÍSIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,5
2006,ZZ,98469,EL SALVADOR,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,4
2006,ZZ,11169,CHILE,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,1
2006,ZZ,11827,GRÉCIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,18
2006,ZZ,11142,ARGENTINA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,81
2006,ZZ,11282,FRANÇA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,14
2006,ZZ,98086,EGITO,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,4
2006,ZZ,98205,TAILÂNDIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,6
2006,ZZ,11460,PERU,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
2006,ZZ,98485,DINAMARCA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,16
2006,ZZ,98108,TURQUIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,2
2006,ZZ,98566,CHECOSLOVÁQUIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,2
2006,ZZ,11568,URUGUAI,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,42
2006,ZZ,11169,CHILE,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,286
2006,ZZ,98582,COSTA DO MARFIM,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,29157,KUWAIT,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,1
2006,ZZ,98922,BÉLGICA,2,MASCULINO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,9
2006,ZZ,98906,CANADÁ,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,232
2006,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,132
2006,ZZ,98949,ÁUSTRIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,17
2006,ZZ,29165,KÊNIA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,1
2006,ZZ,98060,GABÃO,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,4
2006,ZZ,98507,COSTA RICA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,7
2006,ZZ,98507,COSTA RICA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,5
2006,ZZ,11444,PARAGUAI,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,158
2006,ZZ,11584,VENEZUELA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,16
2006,ZZ,11169,CHILE,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,155
2006,ZZ,29246,HAITI,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,3
2006,ZZ,98981,AUSTRÁLIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,14
2006,ZZ,11380,JAPÃO,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,22
2006,ZZ,98949,ÁUSTRIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2006,ZZ,98507,COSTA RICA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
2006,ZZ,98566,CHECOSLOVÁQUIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,1
2006,ZZ,29130,MALÁSIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,5
2006,ZZ,29122,MARROCOS,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,11
2006,ZZ,11401,LÍBANO,2,MASCULINO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,26
2006,ZZ,11304,GUIANA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,5
2006,ZZ,11444,PARAGUAI,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,457
2006,ZZ,98841,INGLATERRA,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,1
2006,ZZ,98507,COSTA RICA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,34
